content,score,year,month,day,tone
kalau hp hilang atau rusak sedangkan data ada di aplikasi itu gimana ada solusinya sedangkan hp sinkron dengan nomor hp dan gmail acount yakin data rakyat tidak bocor atau tidak diretas / tidak disalah gunakan semakin cangih semakin ribet aja negara 62 sudah bagus pakai ktp eh pakai qr code seberapa aman qr code di ktp digital mirip sama aplikasi my pertamina aja ini beli bensin bayar pakai hp iya kalo punya hp kalo gak punya hp gimana semakin maju semakin ribet aturan,1,2024,1,9,-1
hidup tambah dibikin susahribet sekali mau apa2 kok tambah dibikin ribet,1,2024,1,31,-1
aplikasi super lemot cacat itnya,1,2024,2,22,-1
kenapa aplikasi ikd saya ga bisa di bukamohonperhatian nya terimasih,4,2024,2,24,1
maaf mau tanyaplikasi ini untuk warga dki jakarta aja atau bisa di pake selain dki jakartamisalkan ktp bandung apa bisa pakai aplikasi initerima kasij,1,2024,1,17,-1
aplikasi cacat yang ngasih bintang lima mungkin kena suap,1,2024,2,2,-1
sangat bermanfat dan mempermudah segalanya,5,2023,11,29,1
aplikasi gak berguna sekelas aplikasi pemerintahan bapuk bener dunia udah maju masa kala ama aplikasi sesederhana mbanking swasta muter muter gak jelas loading nya mau scan qr code pas di scan keluar link eror doang lucu emang,1,2023,12,6,-1
takut kena retas hpnyangeri data disitu semua,2,2023,12,16,-1
kebanyakan acara cobak fikir kalau orang orang yang sudah usia lanjut gimana gak semua orang pintar e ktp itu suda bagus gak sa di rubah ikd apal itu kalau takut keluar angaran gak usah punya warga negara sukanya kok di bikin ribet,1,2023,12,8,-1
biar mudah tp kenapa harus ke disdukcapil buat scan ha jauh disdukcapilnya,3,2023,12,25,-1
kenaplikasia aplikasi nya ga bisa dibukabuat aplikasia pemerintah mewajibkan program ini tanpa memperhatikan kemudahan akses bagi masyarakatingkatkan lagi baru membuat program,1,2024,2,25,-1
bukan dipermudah malah bikin susah rakyat ga semua orang punya hp dan bisa main hp bos,2,2024,1,3,-1
gajelas muncul jaringan tidak stabil terus padahal digunakan yang lain stabil perbaiki dong masa aplikasi negara busuk dan sampah kaya gini,1,2024,2,20,-1
aplikasi nya gak bisa di buka parah,1,2024,2,7,-1
tolong dong admin pgn bk harus pake wifi gak bs pake data pribadimohon d permudahjgn d buat susah trs,1,2024,1,25,-1
aplikasi gak guna gak usah bikin aplikasi kalo gak niat percuma,1,2023,12,5,-1
saya kira online suruh datang juga ke kantor ribet ada orang dalam ga butuh proses cepat nih hahahaha,1,2024,2,17,-1
aplikasi nya kaga jelas data ada tapi kaga masuk masuk,1,2024,1,16,-1
aplikasi yang sangat burukgak ke buka sampe skrgparah,1,2024,1,19,-1
buruk sekaliterhenti terus aplikasinya,1,2024,2,26,-1
ribet harus ke dukcapil harunya kan data kita sudah ada dari no nik masa kalah sama bpjs aplikasinya,1,2024,1,3,-1
jelek makin mempersulit ganti hp datang lagi ke kantor camat harusnya di permudah,1,2023,12,19,-1
terimakasih baoak durjen atas aplikasi ikdnya sunguh memberikan kemudahan dalam dokumen adminduk masyarakat,5,2024,1,4,1
koq susah x di buka loading terus,1,2024,2,7,-1
beginilah negeri wakanda kalau punya program ga pernah bener bukan memudahkan malah bikin susah masyarakat namanya daftar online ya harusnya ga perlu kekantor dukcapil lagi,1,2024,1,6,-1
udah isi lengkap tidak ada kelanjutanya,1,2024,1,29,-1
pendaftaran tidak mudah mesti scan dikantor diaduk capil,1,2024,1,1,-1
mbok yo kalo diakses yang cepet sat set das des gitu to yo pun kalau perlu di up date trs,2,2023,12,28,-1
aplikasi lemotmau masuk aplikasi aja ribetpakek barkode segala harus dg petugas dukcapilsama aja harus datang kekantor dukcapil bukan onlineta* ta*,1,2023,12,13,-1
kak dokumen saya kenapa masih belum bisa kebukapadahal saya sudah hapus cache,4,2023,12,6,1
aplikasi negara kok gak bisa di akses ladang korupsi,1,2023,12,28,-1
selalu tidak ada koneksi,1,2024,2,26,-1
identitas kependudukan digital adalah aplikasi yang bagus,5,2023,12,7,1
kenapa ya kalau urusan aplikasi milik pemerintah indonesia selalu jelek jelek semuanya padahal ini milik negara loh kalah sama websitenya anak2 sekolah smp saya heran itu ahli it yang kerja di pemerintah dibayar berapa para pemikir2 it bagian administrasi dibayar berapa gak malu kalian dibayar pakai duitnya rakyat kerjanya amburadul super jelek gak pantas kerja di pemerintahan korupsi yak iya kan,1,2024,2,9,-1
ini digital yamengapa mesti ke capil lagi ya,1,2024,1,2,-1
seperti mau tidak mau serius masuk kedunia digital,3,2023,12,3,-1
aduh gimana ya ini ko begini amat ya abis berapa nih angaran buat aplikasi yang gabisa kepake gini sama masyarakat memuat ko enga muat muat terus gagal haduh,1,2024,1,22,-1
gak bisa di buka aplikasinya jelek bgt,1,2024,1,8,-1
lancar tidak ada hambatan,5,2024,1,16,1
susah di bukanya harus lebih di tingkatkan lagi,1,2024,1,9,-1
katanya dengan aplikasi ini tidak perlu ke kantor dukcapil tapi dari mana mendapatkan qr code nya,1,2023,12,10,-1
apa ini eror terus setiap buka dokumen tolong lah perbakin,2,2023,10,29,-1
instal mudah dan cepat saya pakai vivo y2 quota telkomsel tingal scan qr di petugas dukcapil untuk aktifkan pendaftaran,5,2024,1,3,1
eror trus padahal baru mau masuk,1,2024,2,24,-1
kok tidak ada koneksi,1,2023,12,13,-1
ktp hilang sudah 3 bulan g jadi jadi alasan blanko habis di kecamatan giliran mau kmna mana yang diwajibkan bawa ktp sulitapalagi yang bersifat administratif alasanya dikecamatan g ada blanko eh buset dari pertama bkin e ktp sampe saiki susahnya minta ampun buat di cetak,1,2023,12,8,-1
aplikasi lawak susah betul buat di buka aplikasi nya,1,2024,2,7,-1
databasenya jgn simpen di server luar negeri lagi yakaya yang lalu lalu,5,2023,12,21,1
aplikasi gak guna malah gak bisa masuk,1,2024,2,25,-1
masa daftar aja harus didepan petugas dukcapilnya sama aja bukan online ingin mempermudah tapi setengah,2,2023,12,27,-1
parah dana nya buat apa aja emangnya sih operasional makan doang apa gimana aplikasi pemerintahan cacat begini bikin malu aja bikin aplikasi gak pernah becus,1,2024,1,30,-1
ga bisa buka setelah instal coba lagi terus kumaha ie teh,1,2024,2,24,-1
bener bener ga becus urus negara ga di aplikasi ga di situs eror' semua buang buang angaran doang giliran rakyat ngurus datanya susah,1,2024,2,5,-1
aplikasi pemerintah kebanyakan payah sulit d akses,1,2023,12,19,-1
terjadi kesalahan koneksi katanya,1,2024,1,30,-1
yang bermasalah itu koneksi internet apa aplikasi ini yang bermasalah,1,2024,2,25,-1
kebanyakan erornya mending munculin fisiknya aja dah,1,2023,12,22,-1
terus berkarya utk pelayanan publikaplikasi kerenmantap,5,2023,5,26,1
tlng diupgrade lagi aplikasinya susah untuk dibuka,2,2024,2,23,-1
aplikasi gak bisa di buka jelek bngt,1,2024,2,22,-1
sejak bergabung disini banyak informasi yang berguna dn bermanfat bagi saya trimakasih bsa bergabung disini salam hangat semoga tambah sukses,5,2024,1,25,1
loading terus ini gak bisa di buka aplikasi ikd gimana ini pak tolongin pak jangan di persulit pak tolong,1,2024,1,8,-1
aplikasi tidak bermutu hanya loading terus,1,2024,1,8,-1
stiap scan barcode slu gagalaplikasi jelek,1,2022,11,4,-1
aplikasi eror kesalahan koneksi mulu,1,2023,12,1,-1
boa edan malah jadi ribetmau aktifasi aja harus ke dukcapil jadi tetap aktifasi nga bisa di rumah cara mempersulit hidup yah daftar ikd aza,1,2024,1,9,-1
eror di jaringan tolong di perbaiki,5,2024,2,26,1
masalah jaringan diperbaiki lol,1,2023,12,15,-1
tidak nisa di buka hanya bertuliskan terjadi kesalahan hadeh,1,2024,2,25,-1
ngapain harus ke dukcapil cuma buat scan barcode doang ngapain buat aplikasi,1,2024,1,30,-1
aplikasi produk gagal gak bisa daftar,1,2024,1,2,-1
serverlu benerin server data diri sendiri aja ngelagnya minta ampun,1,2024,2,23,-1
memuat terus gabisa dibuka,1,2024,1,16,-1
aplikasi tidak bergunatetap harus datang kedukcapil kalau mau verifikasi qrcodenya,1,2024,1,11,-1
loading nya lama sekali tapi tetap bintang lima lah,5,2024,1,16,1
setelah melakukan registrasi kenapa aplikasi sering eror apa ini tidak berbahaya dengan dokumen kependudukan,1,2023,12,28,-1
jelek aplikasi tidak bisa digunakan yakali sekelas aplikasi negara kalah sama aplikasi buatan orang biasa duit dikorup mulu si,1,2024,1,9,-1
cacat aplikasi gak bisa di buka padahal baru download,1,2023,12,14,-1
judulnya doang digital prosedurnya masih jaman pir aun tanya kenapa,1,2023,12,9,-1
aplikasi apan bisanya cuma eror',1,2024,2,23,-1
kalau emang dasarnya mempermudah masyarakat ngapain harus verifikasi dlu kekecamatan ujung2nya ribet gini yah emang proyek pemerintah pasti ada lahan basahnya,1,2023,12,29,-1
kalao hp hilangapa data kita aman di hp yang hilang itu pak,1,2023,12,12,-1
lelet banget kalau mau buka aplikasinya,4,2023,12,27,1
masih memuat terus gak jelas apknya,1,2024,1,16,-1
gak bisa daftar nya malah ngelek,5,2024,2,11,1
kenapa dokumen lainya tidak terlihat,5,2024,1,25,1
tidak bisa dibuka hanya memuat saja,1,2024,2,8,-1
masuk untk dftar halaman cm loading trs,1,2023,12,14,-1
selama pengurusan masih fotocopy dl lbh baik jgn diterbitkanbenahi dlu birokrasiny,2,2024,2,21,-1
dari awal download sampe sekarang udah setengah tahun masih dalam proses padahal ktp dibutuhkan sekali,2,2024,1,7,-1
aplikasi abalabal ga bisa dibuka,1,2024,1,15,-1
ngapain online kalau di suruh ke dukcapil lagi kalau dukcapil nya dekat tapi kalau kami yang tingal jauh di pedesan gimana ini aplikasi untuk memudahkan rakyat atau menyusahkan rakyat jawab,1,2024,1,3,-1
bagaimna ini sya mau pke ktpk tidak bisa di buka aplikasi apa inibkin tambah susah sja,1,2024,2,25,-1
buka layanan dokumen loading terus,1,2023,12,4,-1
kurang baik karna lelet masuk aplikasinya,1,2023,12,30,-1
mempersulit masyarakat tidk smua manusia punya hp dan 1 hp hnya untuk 1 angota jika keluarga ada 10 hp hrus 10 jualan hp aja skalian napa sangat buruk,1,2023,12,11,-1
jaringan 4g aplikasi idk lemot banget yang buat pemerintah bego buat youtube cepat jaringan saya buat aplikasi idk lemot banget,1,2024,1,17,-1
aplikasi beban gada gunanya samsek percuma yang bikin aplikasi ini buang buang kouta aja,1,2024,2,22,-1
gimn kq sulit di buka selalu coba lagi dan lagi,2,2024,1,4,-1
lemot parah mau aktipasi juga susah banget,1,2024,2,6,-1
baru instal langsung uninstal parah bgt g bisa masuk,1,2024,1,19,-1
kenapa tidak bisa melakukan verifikasi foto wajah,1,2024,1,7,-1
bermanfat dan berguna untuk kita semua,5,2024,2,14,1
daftarnya sama aja kita harus pergi dukcapil juga ini mah ofline bekedok online,1,2024,2,5,-1
apa yang kalian harapkan dari aplikasi buatan pemerintah malah bagusan aplikasi tugas akhir mahasiswa,1,2023,12,14,-1
aplikasi payah verifikasi gatot terus,1,2024,2,20,-1
apliksi sering eror gak bisa masuk,1,2024,2,25,-1
tidak bisa screnshot ktp padahal kata dukcapilnya semua lokasi sekarang pakai ikd tapi saya rasa hanya saya yang pakai ikd,1,2023,12,29,-1
loading mulu gak bisa dibuka,2,2024,1,4,-1
aplikasi lemotgk bisa buka document,2,2023,12,25,-1
tolong jgn di persulit aplikasi nya susah di buka,5,2024,2,21,1
pin ny udah bener tp kok gak bisa msuk,2,2024,2,1,-1
aplikasi di hp saya tidak bisa buka eror mhon penjelasan nya,1,2024,2,25,-1
sangat perlu menyimpan identitas kpendudukan,5,2024,2,2,1
aplikasi sangat buruk bknya mempermudah mlah kd mempersulit,1,2023,12,1,-1
ktp saya gak muncul keluar tulisan coba lagi terus,1,2023,12,5,-1
apa apan dokumen gbisa dibuka loading mulu malah mempersulit masyarakat bikin aplikasi kek gini gw tebak ni ratusan juta tpi apa jadinya guna,1,2024,1,7,-1
dibuka pakai wifi baru lancar,4,2024,2,7,1
buat apa di bikin aplikasi kalo harus hadir juga ke dukcapil kenapa sih bikinya tangung amat,1,2024,1,6,-1
aplikasi gak jelas loading terus,1,2023,12,15,-1
servernya murahan gak bisa diakses,1,2024,1,30,-1
kok lemot ya ga bisa login,1,2024,2,19,-1
aplikasi dibuat seharusnya untuk memudahkan bukan malah menyulitkan,1,2024,2,19,-1
verifikasi ga harus lewat kode qr bos buat apa masukin email via email lebih praktis,1,2024,1,2,-1
nyatanya sat pelayanan beberapa instansi swasta maupun negeri masih membutuhkan fisik ktp contoh kemarin pelayanan di salah satu bank plat merah mau setor tunai dan cs masih diminta fisik ktp padahal susah ditunjukan ikd,1,2023,12,20,-1
sudah g bisa di buka kesalahan jatingan,3,2024,2,26,-1
percuma gabisa login servernya kaya pake pc personal,1,2024,2,26,-1
aplikasi jelek tidak bisa dibuka,1,2024,1,1,-1
yang di sayangkan knp harus datang ke dukcapil untuk minta barcode inovasi seperti djp online saja barcode bisa kirim via wa jadi tidak usah datang ke kantor dukcapil males dah kalau begini mah sama aja kocak,1,2023,12,31,-1
sangat membantu kami dalam mengurus indentitas jati diri kami,5,2023,12,11,1
ktp digital belum bisa digunakan untuk transaksi perbankan,1,2024,2,20,-1
sangat bagus cepat,5,2024,1,15,1
tambah kerjan untuk masyarakat jauh dari dukcapilharus scen barcode nyaknp ngak pakek verifikadi wajah dengan ktp aja,1,2024,2,6,-1
aplikasi pemerintah gada yang jelas taik emang pemerintah ini katanya mendukung dan mendorong digitalisasi anjingnya,1,2024,2,13,-1
kenapa masih perlu ke capil untuk minta barcode untuk pendaftaran,3,2024,2,10,-1
ko g bisa masuk kesalahan jaringan trus,3,2024,2,15,-1
niat bikin aplikasi ini gak sih benar busuk gak bisa dibuka dengan jaringan kuota seluler harus pake wifi bener ribet menyusahkan sekali tolong di perbaiki lah anj,1,2024,1,12,-1
aplikasi sampahbuang buang uang negara aja buat ngurus kaya ginianlama kelaman malah bikin ribet nih pemerintah dinasty,1,2023,12,25,-1
yang pake hp 4g mingir aja percuma aplikasi ecek ecek kalau ada perubahan baru saya ganti coment,1,2024,1,5,-1
aduh tetap harus urusan sm dukcapil jugarepot ni aplikasi,3,2024,2,19,-1
ga jelas udah isi data masa kudu scan kode dukcapilbukan online dong namanya kalau gitu ribet kudu kesana,1,2024,1,14,-1
aplikasi taik kucing tudak bisa di pakai,1,2024,1,1,-1
aplikasinya ge pernah bisa di buka,1,2024,2,17,-1
cukup bagus tetapi selalu gagal masuk,5,2024,2,24,1
loading terus nga pernah bisa di buka,1,2024,2,1,-1
gmail udah bner tapi kok gak valid aneh aplikasi ini,1,2024,2,2,-1
daridulu yang namanya aplikasi dan server dari pemerintah sudah dipastikan buruk perangkat server dl saja minta yang bekas atau malah minta baru tapi spek yang rendah mungkin ada oknum yang bermain mungkin ya,1,2024,1,31,-1
sat verifikasi wajah selalu gagalpadahal sdah sesui arahan,1,2024,1,1,-1
aplikasi babi jaringan bagus lemotnya minta ampun,1,2024,2,13,-1
gajelas kebanyakan gagal koneksi,1,2024,2,23,-1
ktp dari tangal 14 september 2023 sampai sekarang tidak ada kabarnya bilangnya dari kecamatan mau diantarkan buat ktp baru aja ribet,1,2024,2,12,-1
k ktp npwp kenapa ga di satukan semua satu percuma elektronik masih minta data yang lain nya juga ribet banyak berkas banyak pungli,1,2023,12,21,-1
susah sekali dibuka aplikasinya,2,2023,12,22,-1
aplikasi jelek ngapain dibuathadeh login susah bngt,1,2023,12,8,-1
aplikasi nya ga bisa di buka,1,2024,2,25,-1
ofline saja sekalian kalau harus ke lokasi juga,1,2024,1,19,-1
aplikasi nya sering eror padahal internet stabil,1,2024,1,9,-1
sampai tahap scan barcode tidak bisa,2,2023,1,19,-1
pengunanya sulit parah sering erorlah aplikasi gak guna,1,2024,3,14,-1
ternyata masih harus ke dukcapil setempat juga untuk minta kode qr nya dari kecamatan sudah bisa kah,3,2023,6,9,-1
saya kira bisa daftar dari rumah dengan bantuan data ektpternyata harus ke dukcapil nyari kode qr,1,2024,2,26,-1
terlalu burukgak bisa login di hp lain kalo hp rusakdevelopernya gak ngotak kalo bikin aplikasi,1,2024,2,15,-1
aneh ini suruh scen barcode nya tp yang mau scen apa hadah,1,2022,9,30,-1
knp susah banget untuk login ya,1,2024,2,13,-1
bukanya data ektp sudah terekam kok yang ini masih disuruh warawiri ke kantor dispenduk buat ngurusin lagi,1,2023,12,31,-1
aplikasi nya sulit dibuka,1,2024,4,8,-1
aplikasi terlalu ribet sudah download daftar harus minta barcode ke petugas dukcapil bukan online namanya,1,2023,4,11,-1
mantaf sangat mempermudah pengunan identitas,5,2023,1,20,1
dari sekian banyak ulasan saya baca kok ngak ada tangapan sama sekali,3,2024,1,4,-1
alangkah bagusnya di dalam ikd ini dekumen penting contoh sim dan dekumen lain thanks semoga lebih baik kedepanya,4,2023,2,28,1
ktp aja yang ada k ga tampil seperti gambar slide,1,2024,3,26,-1
untuk sat ini cukup bagus karena memudahkan saya dalam menunjukan identitas,5,2023,3,11,1
eleh bkin pusing aj ni apkap hrus pakai kta sanditrus kalau lupa kata sandi g bisa di prbaiki,1,2023,9,10,-1
kalau mau di turutin sama rakyat harusnya dibikin mudah ini mau daftar malah dibikin ribet pake barcode2 sgala norak,2,2023,8,4,-1
terbaik lah untuk dukcapil maju terus dukcapil indonesia,5,2022,6,21,1
cukup bagus tapi mohon aplikasinya lebih smoth lagi,5,2023,2,15,1
tidak bisa dibuka terjadi kesalahan koneksi,1,2023,3,14,-1
baru mau daftar aja kok minta code qrya mn ad dunkmau ke dukcapil duluribet bos,2,2024,2,22,-1
dokumen tidak bisa dibuka harap segera diperbaiki,2,2023,9,29,-1
cukup baik dan tidak menyulitkan dan tidak butuh waktu lama,5,2023,5,24,1
tidak bisa digunakan karena harus ke disdukcapil untuk ambil barcode,1,2023,2,14,-1
aplikasi nya enga bisa di buka mohon segera di perbaiki,5,2023,3,24,1
saya pemakai baru tapi sudah memberikan 5 bintang muda mudahan bisa bermanfat,5,2022,11,11,1
saya tidak punya ktp elektronik bagaimana cara daftar prakerja,5,2024,2,12,1
tidak bisa mencetak ulang akte kelahiran hanya bisa k,4,2024,3,2,1
terimakasih wahai orang yang membuat aplikasi ini karenamu hidupku menjadi lebih berat dan ribet,1,2023,1,11,-1
digital rasa manual registrasi di aplikasi ini harus ada petugas dukcaplikasiilnya,1,2023,12,12,-1
minimal pake versi android 8 ya kak,5,2023,2,15,1
aplikasi sampah kalau mau login susahnya minta ampun,1,2024,3,9,-1
aplikasi ikd ini ngak bisa di bukasebenar nya tujuan nya untuk apa kalau tidak bisa di akses,1,2023,12,28,-1
apanya yang online si ini sama aja ofline kalau harus datang ke dukcapil miris banget masih begini sistem negara kita bikin ektp berbulan bulan gak jadi jadi alasan blanko habis padahal dimakan oknum agar kita keluar duit udh banyak bukti ada duit ada blanko gak bakal habis pungli dinegara ini kalau sistemnya masih kaya gini miris banget apa kurang gaji para pegawai negri ini sampai sistem akal akalan ini menjadi budaya kita selama ini,1,2023,9,26,-1
sangat sangat susah untuk di ikuti maunya apl ini harus scen apa lah ga jelas ni apl,1,2023,12,13,-1
aplikasi tidak bisa dibuka katanya koneksi terputus piye to mas,1,2023,4,27,-1
terjadi kesalahan koneksi coba lagi gagal coba lagi dan gagal coba lagi dan lagi bgtu seterusmya sampai ubanan,1,2023,2,27,-1
saya sudah instal tp kok gak bs di buka knpa yah,2,2024,2,24,-1
dikira beneran digital ternyata harus scan barcode ke disdukcapil domisili hadeuh,2,2023,2,27,-1
